runway_trough_mo,current_runway_mo,dscr,debt_to_revenue,operating_margin,revenue_cv,predictability_cv,trend_pct,expense_rev_corr,months_negative,seasonality_strength,log_avg_revenue,has_receivables,dso_days,default_prob_true,default
0.798773,3.431381,12.0,0.0,0.043809,0.419015,0.443463,16.049067,0.413428,0.0,0.554468,10.746914,1.0,53.383459,0.044,0
1.904827,3.19151,2.412948,0.037403,0.090251,0.306139,0.027933,-10.380952,1.0,0.0,0.999954,10.809114,0.0,0.0,0.0771,0
2.160814,15.253183,12.0,0.0,0.349819,0.731628,0.032219,11.997415,1.0,0.0,0.991757,10.143304,0.0,0.0,0.0218,0
1.364823,7.386717,2.77169,0.117421,0.325454,0.053777,0.065491,-3.245952,1.0,0.0,0.920145,11.03767,0.0,0.0,0.0733,0
2.346145,13.385191,10.354454,0.03458,0.358055,0.045115,0.050733,3.137878,1.0,0.0,0.937535,10.712457,0.0,0.0,0.0246,0
2.118264,7.436452,12.0,0.0,0.189609,0.06757,0.063104,-2.297303,1.0,0.0,0.992196,10.071572,0.0,0.0,0.0335,0
1.445154,7.911568,3.228319,0.097506,0.314782,0.296409,0.058469,3.895939,1.0,0.0,0.997926,10.769741,0.0,0.0,0.0401,0
-4.614894,-4.614894,-1.36544,0.125498,-0.171361,1.103694,0.022897,5.787256,1.0,17.0,0.999885,10.545862,0.0,0.0,0.2967,1
6.455919,25.870302,12.0,0.0,0.478877,0.635457,0.074466,-13.671723,1.0,0.0,0.998945,10.973441,0.0,0.0,0.0508,0
3.820848,6.925191,12.0,0.0,0.1347,0.619745,0.101894,10.378315,1.0,0.0,0.999667,11.675462,0.0,0.0,0.0324,0
1.848771,9.257157,3.414551,0.093738,0.320073,0.623367,0.898848,5.719113,1.0,0.0,0.870127,10.268894,0.0,0.0,0.1654,0
4.576279,6.301822,1.75583,0.100101,0.175761,0.221679,0.023136,-38.361208,1.0,0.0,0.829643,10.610788,0.0,0.0,0.3618,0
-0.341014,10.271894,12.0,0.0,0.295064,0.745669,0.098477,13.199352,1.0,3.0,0.97335,10.454592,0.0,0.0,0.2117,1
3.048414,3.730782,12.0,0.0,0.004728,1.091728,0.057186,21.188294,1.0,0.0,0.998796,10.485546,0.0,0.0,0.0343,0
3.794383,7.478911,2.22368,0.112922,0.251103,0.305582,0.071806,-10.386847,1.0,0.0,0.993247,11.04755,0.0,0.0,0.0612,0
2.351409,2.351409,0.70262,0.151133,0.106189,0.169153,0.037407,-28.872309,1.0,0.0,0.915682,9.968561,0.0,0.0,0.2155,0
4.007855,9.578202,12.0,0.0,0.19114,0.568164,0.670378,17.474777,1.0,0.0,0.849814,11.526918,0.0,0.0,0.354,0
1.448006,7.177693,12.0,0.0,0.198706,0.066422,0.057368,5.614328,1.0,0.0,0.822233,11.306669,0.0,0.0,0.0422,0
4.424653,14.997856,4.557821,0.096857,0.441456,0.6583,0.033416,-31.034997,1.0,0.0,0.994508,11.008338,0.0,0.0,0.1627,0
1.256759,8.293049,12.0,0.0,0.232049,0.086391,0.067125,11.354401,1.0,0.0,0.971354,11.590795,0.0,0.0,0.0588,0
0.317689,4.956063,3.053713,0.081406,0.24859,0.069897,0.076123,7.622729,1.0,0.0,0.753888,11.46853,0.0,0.0,0.2371,0
-0.307109,0.061329,0.673601,0.135554,0.091309,0.727541,0.032687,-14.27944,1.0,5.0,0.989587,10.5913,0.0,0.0,0.6919,1
3.447119,7.768794,2.978516,0.088255,0.262869,0.599006,0.053974,-0.853758,1.0,0.0,0.999945,10.398245,0.0,0.0,0.0258,0
2.815992,8.801191,12.0,0.0,0.17179,0.70229,0.097252,2.428558,1.0,0.0,0.989569,10.783526,0.0,0.0,0.0267,0
1.554947,10.588956,3.057093,0.136415,0.417034,0.732875,0.989016,-4.19861,1.0,0.0,0.706089,10.362429,0.0,0.0,0.7794,1
-0.656354,-0.490603,0.361927,0.18728,0.067782,0.444156,0.585783,11.504545,-0.053921,5.0,0.767828,11.116823,1.0,57.566667,0.1615,0
1.672179,7.937948,12.0,0.0,0.161267,0.390777,0.384576,38.927699,0.424452,0.0,0.985064,10.258956,1.0,57.42963,0.0221,0
3.684009,6.528677,3.278429,0.051443,0.168653,0.597086,0.117338,12.787897,1.0,0.0,0.999402,10.929099,0.0,0.0,0.0259,0
2.141515,4.26406,2.160172,0.072773,0.157203,0.075567,0.05713,-12.599802,1.0,0.0,0.895467,10.545988,0.0,0.0,0.0724,0
4.266332,17.693057,12.0,0.0,0.367204,0.08231,0.053616,8.585318,1.0,0.0,0.872841,11.410588,0.0,0.0,0.0274,0
0.973237,1.962558,1.711387,0.023645,0.040466,0.586506,0.084952,10.484849,1.0,0.0,0.99923,10.278672,0.0,0.0,0.0675,0
-2.001091,-1.799878,12.0,0.0,-0.116289,0.402215,0.555892,13.066819,-0.038446,24.0,0.976451,10.92885,1.0,56.310606,0.9782,1
1.211809,4.325803,1.980407,0.136979,0.271275,0.599401,0.033418,5.910633,1.0,0.0,0.999629,10.837057,0.0,0.0,0.1272,1
-0.092462,5.427256,12.0,0.0,0.149668,0.514938,0.626248,49.639004,0.471386,1.0,0.976899,11.289715,1.0,56.792593,0.0242,0
0.723557,1.818158,12.0,0.0,-0.006532,0.711499,0.030763,-4.212894,1.0,0.0,0.998927,10.491514,0.0,0.0,0.0553,0
2.153752,8.283069,12.0,0.0,0.226428,0.600969,0.053275,8.637397,1.0,0.0,0.999236,11.091841,0.0,0.0,0.048,0
2.665314,17.172267,12.0,0.0,0.397102,0.598749,0.062684,15.9672,1.0,0.0,0.99937,10.783796,0.0,0.0,0.0345,0
3.147663,3.147663,0.641683,0.110239,0.070739,0.097493,0.066727,-13.110654,1.0,0.0,0.998962,10.857965,0.0,0.0,0.1524,0
1.37417,12.380374,4.77185,0.089669,0.427888,0.587417,0.04149,22.102615,1.0,0.0,0.997119,11.079434,0.0,0.0,0.2245,1
4.236009,6.288823,1.484003,0.181121,0.268785,0.158267,0.125982,-22.220544,1.0,0.0,0.884302,11.712974,0.0,0.0,0.1645,0
2.484929,8.512423,2.866751,0.110338,0.31631,0.073511,0.050697,8.059485,1.0,0.0,0.912349,10.614193,0.0,0.0,0.0251,0
1.292449,1.300938,0.29252,0.118759,0.034739,0.115646,0.0666,18.569088,1.0,0.0,0.886249,11.646465,0.0,0.0,0.4877,0
3.610176,14.237003,12.0,0.0,0.316282,0.059886,0.068462,-3.175062,1.0,0.0,0.546674,10.60016,0.0,0.0,0.0377,0
-1.319215,-1.319215,-1.12275,0.0707,-0.079378,0.722745,0.032734,-4.874601,1.0,12.0,0.999646,10.425503,0.0,0.0,0.1968,1
3.593823,6.196727,12.0,0.0,0.098711,0.063117,0.062956,2.028387,1.0,0.0,0.998749,11.334074,0.0,0.0,0.046,0
1.767896,3.797657,1.881822,0.092554,0.174171,0.043896,0.051293,-1.941262,1.0,0.0,0.727998,10.268673,0.0,0.0,0.0316,0
1.118147,6.230807,8.349141,0.024083,0.20107,0.218636,0.061885,35.520084,1.0,0.0,0.826521,11.265605,0.0,0.0,0.0742,1
-3.764782,-3.764782,0.02936,0.257602,0.007563,1.134274,0.067941,-6.911933,1.0,16.0,0.999618,10.259751,0.0,0.0,0.1312,0
-0.207315,1.582388,1.379915,0.068544,0.094584,0.736301,0.056769,7.652321,1.0,4.0,0.996684,10.828297,0.0,0.0,0.0985,0
1.926198,13.711586,12.0,0.0,0.347648,0.611202,0.015467,29.866279,1.0,0.0,0.996045,10.945177,0.0,0.0,0.0559,0
-0.600301,-0.427685,0.005348,0.113783,0.000609,0.601871,0.071741,-12.206647,1.0,5.0,0.99837,9.979651,0.0,0.0,0.2242,0
1.28342,14.586874,12.0,0.0,0.363909,0.093613,0.089416,11.780451,1.0,0.0,0.671416,10.475673,0.0,0.0,0.0745,0
2.878654,20.274499,7.856181,0.063343,0.497633,0.366423,0.087083,-20.505889,1.0,0.0,0.99762,11.619127,0.0,0.0,0.1839,0
1.179123,4.727653,12.0,0.0,0.145079,0.589092,0.061353,19.582619,1.0,0.0,0.997687,10.868364,0.0,0.0,0.1278,0
0.467359,12.648446,9.800746,0.039015,0.382374,0.832695,0.744796,-44.799161,1.0,0.0,0.91546,12.314119,0.0,0.0,0.8761,1
0.33794,4.952014,2.305505,0.126062,0.290636,0.285683,0.062929,5.673726,1.0,0.0,0.997448,10.807231,0.0,0.0,0.1994,1
3.765833,23.993707,12.0,0.0,0.484456,0.616337,0.039085,-3.983969,1.0,0.0,0.999964,11.124213,0.0,0.0,0.0744,0
-0.0052,4.807414,1.967453,0.154527,0.304025,0.712785,0.049105,-5.010333,1.0,1.0,0.997995,10.761905,0.0,0.0,0.4787,0
1.800607,3.889897,1.767238,0.104069,0.183914,0.598587,0.033804,0.999904,1.0,0.0,0.999984,11.802781,0.0,0.0,0.0232,0
4.027118,17.40751,12.0,0.0,0.380435,0.619026,0.07504,15.846169,1.0,0.0,0.999191,11.621988,0.0,0.0,0.0255,0
2.711283,3.31349,1.182382,0.202245,0.239131,0.227946,0.026217,-37.892689,1.0,0.0,0.990633,9.728411,0.0,0.0,0.39,0
1.481162,8.905448,4.912812,0.061258,0.30095,0.116007,0.0943,19.567717,1.0,0.0,0.930931,10.762085,0.0,0.0,0.0325,0
2.739829,11.613745,12.0,0.0,0.277047,0.08488,0.089765,11.959384,1.0,0.0,0.725868,11.56024,0.0,0.0,0.0261,0
2.256541,13.388534,12.0,0.0,0.315362,0.805411,0.761971,18.823505,1.0,0.0,0.844367,10.881771,0.0,0.0,0.2894,0
3.087601,19.07056,11.57931,0.040072,0.464003,0.594416,0.038392,1.56841,1.0,0.0,0.999738,11.563055,0.0,0.0,0.0364,0
3.898786,17.727663,12.0,0.0,0.374194,0.291717,0.029039,4.692808,1.0,0.0,0.998942,10.684674,0.0,0.0,0.0233,0
1.495697,4.517046,12.0,0.0,0.117272,0.352958,0.096638,-17.392599,1.0,0.0,0.992069,11.160248,0.0,0.0,0.3213,0
1.927919,4.685361,12.0,0.0,0.049542,0.526699,0.442012,27.064791,0.224219,0.0,0.967296,11.392685,1.0,53.408759,0.0329,0
3.451098,16.856467,9.542399,0.042964,0.40998,0.102177,0.084136,15.249497,1.0,0.0,0.785677,10.996025,0.0,0.0,0.0251,0
1.475283,12.359828,12.0,0.0,0.325003,0.08755,0.052359,-13.71551,1.0,0.0,0.937631,10.916274,0.0,0.0,0.6109,1
1.387985,14.42858,3.215497,0.163761,0.526573,0.034495,0.021083,-3.770998,1.0,0.0,0.98774,10.328381,0.0,0.0,0.26,1
4.174502,9.084639,12.0,0.0,0.172099,1.079246,0.018393,-0.696077,1.0,0.0,0.999982,10.104118,0.0,0.0,0.0222,0
4.455627,5.705794,1.363652,0.152848,0.208432,0.109256,0.028058,-18.573303,1.0,0.0,0.652475,9.610131,0.0,0.0,0.1053,0
-0.480668,6.856136,12.0,0.0,0.209841,0.720171,0.041206,6.100235,1.0,3.0,0.999074,10.034344,0.0,0.0,0.1417,1
-1.140071,4.602228,2.600014,0.09628,0.250329,0.768125,0.032565,25.3752,1.0,8.0,0.976152,10.022582,0.0,0.0,0.1808,1
-1.032389,-0.343796,12.0,0.0,-0.023729,0.738629,0.042891,-30.110989,1.0,9.0,0.965821,10.323894,0.0,0.0,0.9999,1
2.782962,7.882728,4.066087,0.045648,0.18561,0.726409,0.042339,0.590728,1.0,0.0,0.99953,10.600815,0.0,0.0,0.0359,0
2.287228,9.719932,5.424052,0.054851,0.297515,0.303673,0.067915,-1.693192,1.0,0.0,0.998095,10.726057,0.0,0.0,0.0675,0
3.932088,12.558343,12.0,0.0,0.271265,0.093107,0.099135,-8.979217,1.0,0.0,0.971907,10.375263,0.0,0.0,0.0505,0
0.828677,8.388449,6.446644,0.047098,0.303622,0.624598,0.015635,37.313539,1.0,0.0,0.993573,10.993933,0.0,0.0,0.2064,0
2.470859,4.132249,1.494435,0.112242,0.167739,0.59263,0.025037,13.693008,1.0,0.0,0.998687,11.179903,0.0,0.0,0.0235,0
-0.894302,0.344894,0.63157,0.081856,0.051698,0.727589,0.070011,15.151698,1.0,9.0,0.991048,11.196102,0.0,0.0,0.2439,0
2.573372,8.934128,2.346134,0.17436,0.409072,0.604151,0.067238,-3.156113,1.0,0.0,0.999904,10.934672,0.0,0.0,0.0474,0
2.196212,2.196212,0.818187,0.155798,0.127472,0.104597,0.089406,-12.991669,1.0,0.0,0.880274,11.008659,0.0,0.0,0.0866,0
3.388842,9.045071,12.0,0.0,0.198655,0.062083,0.068713,-4.275026,1.0,0.0,0.755552,11.51258,0.0,0.0,0.0406,0
2.753,7.88984,4.064252,0.058936,0.239529,0.095291,0.066523,12.585773,1.0,0.0,0.915177,11.622508,0.0,0.0,0.0253,0
-1.157694,0.665161,12.0,0.0,0.021558,0.768393,0.080127,-6.246348,1.0,10.0,0.99684,10.47798,0.0,0.0,0.8057,0
1.513987,12.385698,6.223769,0.061884,0.385155,0.354843,0.024076,-24.280076,1.0,0.0,0.997024,10.579778,0.0,0.0,0.9509,1
3.868407,5.084196,2.102454,0.071847,0.151055,0.644754,0.088216,-26.88776,1.0,0.0,0.995052,9.902685,0.0,0.0,0.144,0
1.591923,1.732887,12.0,0.0,-0.107883,0.373344,0.41397,6.410085,-0.123469,0.0,0.951972,9.851431,1.0,54.7,0.1332,0
2.298863,11.167517,12.0,0.0,0.234119,0.369758,0.395248,14.769526,-0.304425,0.0,0.947349,10.544979,1.0,55.414286,0.0457,0
5.767225,8.067036,12.0,0.0,0.12447,0.64158,0.096133,-26.025405,1.0,0.0,0.994144,10.085386,0.0,0.0,0.1401,0
-3.405546,-3.405546,-1.094735,0.123787,-0.135514,1.100492,0.04334,5.802697,1.0,16.0,0.999829,10.338591,0.0,0.0,0.1496,0
3.37868,10.784151,12.0,0.0,0.242166,0.067204,0.085292,-0.786599,1.0,0.0,0.622357,11.920553,0.0,0.0,0.0269,0
2.743892,5.595371,12.0,0.0,0.10701,1.091703,0.049708,-13.285356,1.0,0.0,0.999184,10.288408,0.0,0.0,0.0818,0
0.892244,7.497744,9.378977,0.026593,0.249419,0.060996,0.046962,-5.9314,1.0,0.0,0.917403,10.621976,0.0,0.0,0.388,1
-4.020413,-4.020413,-0.383177,0.163073,-0.062486,1.104771,0.019548,9.108238,1.0,19.0,0.999735,10.415452,0.0,0.0,0.2785,0
3.442037,9.834519,3.370801,0.102871,0.346757,0.625688,0.056441,-17.505936,1.0,0.0,0.99883,10.187548,0.0,0.0,0.0857,0
0.835867,4.724677,2.116828,0.127225,0.269313,0.10521,0.03968,18.197269,1.0,0.0,0.888253,10.128239,0.0,0.0,0.0784,0
1.978785,6.42555,2.033131,0.157132,0.319469,0.319221,0.035337,-11.983922,1.0,0.0,0.997568,10.575082,0.0,0.0,0.0688,0
2.357288,2.357288,0.719595,0.207782,0.149519,1.094975,0.143367,-12.368193,1.0,0.0,0.998959,10.538155,0.0,0.0,0.0743,0
2.698876,13.732335,4.656707,0.087554,0.407716,0.142244,0.031622,23.718018,1.0,0.0,0.923302,11.134492,0.0,0.0,0.0232,0
-0.841204,-0.841204,-0.12806,0.170419,-0.021824,0.046883,0.024653,-7.855215,1.0,5.0,0.966106,10.189944,0.0,0.0,0.4066,0
0.930259,0.930259,12.0,0.0,0.009468,0.234706,0.033986,-39.717786,1.0,0.0,0.585297,9.555566,0.0,0.0,0.9982,1
3.291421,13.685147,12.0,0.0,0.32019,0.615631,0.057803,23.886355,1.0,0.0,0.996846,10.938333,0.0,0.0,0.0246,0
2.138522,4.146055,1.587175,0.135205,0.214593,0.829682,0.913574,-19.28705,1.0,0.0,0.851365,10.380715,0.0,0.0,0.7639,1
4.753126,24.197401,12.0,0.021863,0.488103,0.610538,0.050196,24.421573,1.0,0.0,0.996746,11.306512,0.0,0.0,0.0274,0
3.46075,13.235029,3.320975,0.126606,0.420456,0.57271,0.680075,-11.915729,1.0,0.0,0.63098,11.366942,0.0,0.0,0.1874,1
0.273518,10.323221,12.0,0.0,0.292506,0.722124,0.039969,-0.583581,1.0,0.0,0.999435,11.520173,0.0,0.0,0.168,0
1.399462,6.698449,12.0,0.0,0.163145,0.796784,0.871089,59.608831,1.0,0.0,0.69529,10.705549,0.0,0.0,0.2897,0
2.578761,9.573265,12.0,0.0,0.20771,0.755407,0.043992,-32.627419,1.0,0.0,0.967536,10.420555,0.0,0.0,0.4563,0
-1.784799,-1.562604,0.226065,0.158185,0.03576,0.621631,0.033605,-11.736482,1.0,10.0,0.999508,10.074473,0.0,0.0,0.5046,0
2.333154,9.214505,2.012418,0.223246,0.449264,1.128593,0.078596,-11.276263,1.0,0.0,0.999224,10.216105,0.0,0.0,0.0461,0
0.891698,6.958299,2.253769,0.127832,0.288104,0.401132,0.522012,18.899857,-0.470647,0.0,0.843219,10.437144,1.0,56.354331,0.0264,0
0.200739,9.31574,5.743815,0.058052,0.333442,0.627241,0.738246,25.834102,1.0,0.0,0.989706,11.574245,0.0,0.0,0.6899,1
1.83629,4.827533,2.023084,0.111998,0.226581,0.279673,0.087186,1.238419,1.0,0.0,0.997884,10.729662,0.0,0.0,0.0263,0
0.589362,8.797766,12.0,0.0,0.246021,0.722058,0.027226,-9.100393,1.0,0.0,0.998196,10.412933,0.0,0.0,0.5622,1
3.70082,16.031135,7.025856,0.057705,0.405428,0.28894,0.041778,1.346145,1.0,0.0,0.997373,11.078957,0.0,0.0,0.0228,0
-2.26523,-2.26523,12.0,0.0,-0.129357,0.748156,0.025051,-27.770641,1.0,18.0,0.981063,10.328531,0.0,0.0,0.9995,1
1.188111,16.0011,12.0,0.0,0.391658,0.050654,0.053602,3.893741,1.0,0.0,0.850195,10.962056,0.0,0.0,0.1242,0
4.14571,4.764356,2.683611,0.033462,0.089799,0.68418,0.036127,-39.961856,1.0,0.0,0.992652,9.855333,0.0,0.0,0.3316,0
2.365225,14.572888,12.0,0.029796,0.376977,0.046312,0.047789,-2.719162,1.0,0.0,0.994309,10.360645,0.0,0.0,0.0397,0
4.211758,9.296176,2.259963,0.146266,0.330556,0.149884,0.084689,-22.204685,1.0,0.0,0.913089,10.793579,0.0,0.0,0.1707,1
-0.79645,-0.597867,-0.260232,0.13468,-0.035048,0.616308,0.062045,-5.42121,1.0,5.0,0.999739,10.116294,0.0,0.0,0.2741,0
2.310642,9.779328,5.325023,0.060361,0.321426,0.596814,0.072866,13.56959,1.0,0.0,0.998857,11.247617,0.0,0.0,0.0432,0
3.750389,27.048233,11.784298,0.046654,0.549783,0.031393,0.043189,-1.458451,1.0,0.0,0.828974,10.830631,0.0,0.0,0.0299,0
4.324384,9.454314,12.0,0.0,0.185649,0.11008,0.041636,-19.674377,1.0,0.0,0.744204,10.5333,0.0,0.0,0.1184,0
0.578593,6.346061,3.027975,0.099961,0.302681,0.635073,0.028058,43.241371,1.0,0.0,0.991684,11.105976,0.0,0.0,0.1681,0
2.119445,6.04494,3.142638,0.052986,0.166517,0.730333,0.021681,-6.144409,1.0,0.0,0.998589,10.672687,0.0,0.0,0.0452,0
-2.109149,-2.109149,0.215345,0.18497,0.039832,0.72466,0.03519,2.316487,1.0,18.0,0.998059,11.494403,0.0,0.0,0.2312,0
2.749099,2.749099,0.828142,0.163335,0.135264,0.109812,0.039791,-16.989537,1.0,0.0,0.9807,11.273294,0.0,0.0,0.1098,1
-1.088372,0.290644,0.911137,0.087193,0.079445,0.727664,0.027382,-1.275263,1.0,12.0,0.99956,10.641097,0.0,0.0,0.2591,0
1.602744,4.476538,1.880512,0.129104,0.242781,0.338518,0.021148,-24.795215,1.0,0.0,0.995911,10.372887,0.0,0.0,0.5342,1
-0.994332,-0.994332,-1.228471,0.059729,-0.073375,0.349897,0.045177,-22.670441,1.0,5.0,0.996162,10.662562,0.0,0.0,0.6688,1
3.107593,13.603519,8.708171,0.038086,0.331662,0.731795,0.082997,-3.254243,1.0,0.0,0.996967,11.369399,0.0,0.0,0.037,0
1.399105,15.330618,3.831026,0.134033,0.513485,0.65381,0.594552,18.815039,1.0,0.0,0.834171,10.926904,0.0,0.0,0.9815,1
3.790879,3.790879,12.0,0.0,-0.016125,0.075268,0.021825,-12.290806,1.0,0.0,0.94943,11.172149,0.0,0.0,0.1636,0
0.493677,12.859941,12.0,0.0,0.34651,1.079991,0.03308,21.90028,1.0,0.0,0.998239,9.940993,0.0,0.0,0.2401,1
1.130689,13.878474,12.0,0.0,0.335032,0.728909,0.073561,11.622034,1.0,0.0,0.992053,11.657588,0.0,0.0,0.026,0
2.621163,28.535054,12.0,0.0,0.52823,0.301346,0.058088,-4.669669,1.0,0.0,0.995622,11.074285,0.0,0.0,0.0319,0
2.612682,6.142034,7.319869,0.02166,0.158547,0.089297,0.090495,-5.130742,1.0,0.0,0.996567,10.675537,0.0,0.0,0.0441,0
3.298594,11.045896,12.0,0.0,0.254412,0.340296,0.067404,-20.498984,1.0,0.0,0.994665,10.761461,0.0,0.0,0.185,0
2.962724,3.849283,12.0,0.0,0.016015,1.069707,0.024263,17.076061,1.0,0.0,0.999158,10.818964,0.0,0.0,0.0216,0
0.163267,2.287066,1.3563,0.099165,0.134497,0.734601,0.059711,9.438938,1.0,0.0,0.998963,12.251249,0.0,0.0,0.0415,0
3.899278,4.867767,1.202262,0.17015,0.204565,1.129128,0.063835,14.799348,1.0,0.0,0.999588,11.365692,0.0,0.0,0.0257,0
3.456231,16.120906,12.0,0.0,0.378264,0.613909,0.080992,-12.674248,1.0,0.0,0.999578,10.890977,0.0,0.0,0.072,0
-0.049297,-0.049297,0.121787,0.134846,0.016423,1.085418,0.034416,4.570174,1.0,1.0,0.999943,10.712352,0.0,0.0,0.023,0
0.438118,0.438118,0.609418,0.191574,0.116749,0.172111,0.054866,-27.632001,1.0,0.0,0.537941,10.775599,0.0,0.0,0.215,0
2.552595,2.947915,12.0,0.0,0.017615,0.655933,0.049623,-28.85968,1.0,0.0,0.994832,10.576712,0.0,0.0,0.1529,0
0.34681,0.34681,0.728669,0.183153,0.133458,0.590799,0.637688,-3.257155,1.0,0.0,0.899422,10.18458,0.0,0.0,0.9696,1
2.22148,6.104869,2.158186,0.122509,0.264397,0.079037,0.032087,11.858246,1.0,0.0,0.896015,11.494434,0.0,0.0,0.0221,0
2.568749,9.122389,12.0,0.0,0.181196,0.415881,0.497735,13.658477,-0.238373,0.0,0.971262,11.223012,1.0,54.363636,0.0293,0
0.88777,0.985899,0.583884,0.112458,0.065663,0.129839,0.024661,21.681479,1.0,0.0,0.998874,11.528258,0.0,0.0,0.3464,0
3.422347,11.210622,12.0,0.0,0.251108,0.097105,0.04853,14.989003,1.0,0.0,0.60528,10.676738,0.0,0.0,0.0224,0
1.558957,8.059521,12.0,0.0,0.220131,0.283611,0.054072,-1.559956,1.0,0.0,0.995256,11.075827,0.0,0.0,0.1232,1
0.109593,26.566928,12.0,0.0,0.523382,0.76201,0.046296,26.496785,1.0,0.0,0.984539,11.403481,0.0,0.0,0.188,0
2.651365,15.940044,3.811693,0.129236,0.492607,0.103221,0.046198,18.259165,1.0,0.0,0.986971,11.471133,0.0,0.0,0.0224,0
2.769033,9.413449,12.0,0.0,0.241117,0.61416,0.053385,-6.097124,1.0,0.0,0.999874,10.463067,0.0,0.0,0.0439,0
0.76801,1.523538,1.333359,0.081824,0.109101,0.295271,0.037608,4.714149,1.0,0.0,0.998672,10.863955,0.0,0.0,0.1912,1
3.056366,7.257595,12.0,0.0,0.153835,0.04874,0.029889,6.578565,1.0,0.0,0.798593,10.445487,0.0,0.0,0.0283,0
1.868576,4.613364,4.655928,0.029434,0.137044,0.064394,0.073119,-5.166957,1.0,0.0,0.973617,11.189958,0.0,0.0,0.0433,0
2.643818,5.630369,1.662473,0.122343,0.203391,0.765631,0.066159,21.152457,1.0,0.0,0.982388,10.859403,0.0,0.0,0.033,0
3.749304,3.749304,12.0,0.0,-0.009589,0.305527,0.051467,2.258679,1.0,0.0,0.999817,11.817955,0.0,0.0,0.1098,0
3.917254,15.226713,6.840693,0.056316,0.38524,0.264558,0.098393,0.62565,1.0,0.0,0.996162,11.009905,0.0,0.0,0.0268,0
0.812946,7.512157,3.954225,0.075694,0.299312,0.06562,0.072928,3.395954,1.0,0.0,0.724759,11.613529,0.0,0.0,0.1163,0
1.352081,4.283626,12.0,0.0,0.040962,0.439321,0.512551,54.391597,0.58366,0.0,0.996409,10.871759,1.0,54.467626,0.0761,0
-1.165479,1.682963,12.0,0.0,0.035602,0.48283,0.695107,20.568491,-0.002544,9.0,0.856609,11.165811,1.0,55.776923,0.1338,1
1.609577,10.683472,12.0,0.0,0.281199,0.102456,0.050006,15.484371,1.0,0.0,0.964763,10.899781,0.0,0.0,0.035,0
3.346828,5.43314,2.561799,0.05367,0.137492,0.025886,0.028343,-3.861503,1.0,0.0,0.846341,11.135716,0.0,0.0,0.0361,0
1.790697,10.15715,12.0,0.0,0.263749,0.146615,0.047159,24.808499,1.0,0.0,0.954367,10.467654,0.0,0.0,0.024,0
1.487086,9.804006,12.0,0.0,0.27998,0.583715,0.041537,-3.32399,1.0,0.0,0.999867,12.101724,0.0,0.0,0.1538,0
2.400738,10.15064,12.0,0.0,0.19644,0.368711,0.425309,3.640882,-0.120903,0.0,0.985124,11.517652,1.0,56.69697,0.1463,0
3.314088,5.010389,3.112184,0.030669,0.095447,0.6132,0.059108,7.00531,1.0,0.0,0.998313,11.071552,0.0,0.0,0.0341,0
1.448814,4.977063,3.090075,0.062722,0.193814,0.621396,0.024969,36.667081,1.0,0.0,0.995269,11.362985,0.0,0.0,0.028,0
1.540501,1.540501,-0.873478,0.046579,-0.040686,0.694772,0.091814,-11.712393,1.0,0.0,0.999679,10.628555,0.0,0.0,0.1859,0
3.622175,14.571728,12.0,0.0,0.322122,0.049596,0.059733,0.229891,1.0,0.0,0.769614,9.421465,0.0,0.0,0.0363,0
-1.385305,-1.063458,-1.286028,0.030395,-0.039089,0.585693,0.060381,-3.526529,1.0,13.0,0.999943,9.923604,0.0,0.0,0.6293,0
2.856649,14.804262,12.0,0.0,0.337478,0.173696,0.054515,31.039107,1.0,0.0,0.875652,11.251167,0.0,0.0,0.0256,0
1.550465,10.473461,3.613761,0.113571,0.410417,0.674158,0.802262,30.057349,1.0,0.0,0.853531,11.729486,0.0,0.0,0.7745,1
0.833622,3.884165,12.0,0.0,0.068062,0.446773,0.36083,14.865507,0.35758,0.0,0.990278,11.149578,1.0,52.578947,0.0298,0
1.761398,1.761398,-0.052822,0.102282,-0.005403,0.184138,0.073049,-31.211805,1.0,0.0,0.81095,9.954934,0.0,0.0,0.3421,1
4.033722,15.488605,4.411017,0.097007,0.427898,0.295889,0.023888,-1.432048,1.0,0.0,0.9999,11.036276,0.0,0.0,0.0223,1
1.378063,6.33968,2.632587,0.120592,0.317468,0.592373,0.04618,2.227364,1.0,0.0,0.999924,10.528628,0.0,0.0,0.1425,0
2.153042,10.07435,5.791611,0.057571,0.333431,0.614028,0.041235,-5.351414,1.0,0.0,0.999985,10.409818,0.0,0.0,0.2417,0
1.390928,5.524851,2.092808,0.165156,0.34564,0.613026,0.060078,1.646296,1.0,0.0,0.999918,11.905179,0.0,0.0,0.1938,1
-0.794054,4.232479,1.972651,0.126262,0.249071,0.407591,0.381144,39.734799,0.428955,7.0,0.903606,11.224331,1.0,56.906977,0.0659,0
2.424403,6.18,12.0,0.0,0.119628,0.742431,0.033979,-13.35039,1.0,0.0,0.994821,11.812205,0.0,0.0,0.1115,0
2.726195,9.109237,2.796753,0.107229,0.299894,0.734974,0.05823,17.954491,1.0,0.0,0.99445,11.260747,0.0,0.0,0.026,0
2.249736,12.949657,12.0,0.0,0.316022,0.071017,0.046241,10.973228,1.0,0.0,0.689742,11.441758,0.0,0.0,0.0243,1
0.319829,0.825102,12.0,0.0,-0.050065,0.593908,0.031693,10.59339,1.0,0.0,0.99919,11.385526,0.0,0.0,0.0964,0
